調價日期,無鉛汽油92,無鉛汽油95,無鉛汽油98,超級/高級柴油,二行程無鉛,煤油,甲種漁船油(KL),乙種漁船油(KL),低硫燃料油(0.5%)(KL),甲種低硫燃料油/低硫鍋爐油(0.5%)(KL),特種低硫燃料油(KL),低硫鍋爐油(1%)(KL)
2009/4/9,24.2,24.9,26.4,21.4,28,29.5,14193,9278,9976,11375,19053,12336
2009/4/4,24.2,24.9,26.4,21.4,28,30,14193,9278,9976,11375,19053,12336
2009/4/2,24.4,25.1,26.6,21.7,28,30,14493,9578,9976,11375,19053,12336
2009/3/28,24.4,25.1,26.6,21.7,28,29,14493,9578,10414,11457,19053,12336
2009/3/26,23.3,24,25.5,20.5,28,29,13293,8378,10414,11457,19053,12336
2009/3/21,23.3,24,25.5,20.5,28,27,13293,8378,10414,11457,19053,12336
2009/3/19,23,23.7,25.2,20.2,28,27,12993,8078,10414,11457,19053,12336
2009/3/14,23,23.7,25.2,20.2,28,27.5,12993,8078,10414,11457,19053,12336
2009/3/7,23.1,23.8,25.3,20.3,28,27.5,13093,8178,10414,11457,19053,12336
2009/3/2,22.6,23.3,24.8,19.7,28,27.5,12493,7578,10414,11457,19053,12336
2009/2/26,22.6,23.3,24.8,19.7,28,27.5,12493,7578,9702,11043,19053,12336
2009/2/21,22.6,23.3,24.8,19.7,28,28,12493,7578,9702,11043,19053,12336
2009/2/19,22.8,23.5,25,20,28,28,12793,7878,9702,11043,19053,12336
2009/2/14,22.8,23.5,25,20,28,28.5,12793,7878,9702,11043,19053,12336
2009/2/12,22.4,23.1,24.6,19.5,28,28.5,12293,7378,9702,11043,19053,12336
2009/2/7,22.4,23.1,24.6,19.5,28,29.5,12293,7378,9702,11043,19053,12336
2009/1/24,22.1,22.8,24.3,19.3,28,29.5,12093,7178,9029,10034,19053,12336
2009/1/22,22.2,22.9,24.4,19.3,28,29.5,12093,7178,9029,10034,19053,12336
2009/1/17,22.2,22.9,24.4,19.3,28,30.5,12093,7178,9029,10034,19053,12336
2009/1/10,22.2,22.9,24.4,19.5,28,30.5,12293,7378,9029,10034,19053,12336
2009/1/8,20.3,21,22.5,17,28,30.5,9793,4878,9029,10034,19053,12336
2009/1/3,20.3,21,22.5,17,28,29.5,9793,4878,9029,10034,19053,12336
2009/1/2,20.4,21.1,22.6,17.1,28,29.5,9893,4978,9029,10034,19053,12336
2008/12/27,20.4,21.1,22.6,17.1,28,29.5,9893,4978,9595,11092,19053,12336
2008/12/20,20.8,21.5,23,17.5,28,29.5,10293,5378,9595,11092,19053,12336
2008/12/13,20.1,20.8,22.3,16.8,28,29.5,9593,4678,9595,11092,19053,12336
2008/12/11,20.5,21.2,22.7,17.2,28,29.5,9993,5078,9595,11092,19053,12336
2008/12/6,20.5,21.2,22.7,17.2,28,31.5,9993,5078,9595,11092,19053,12336
2008/12/4,20.6,21.3,22.8,17.3,28,31.5,10093,5178,9595,11092,19053,12336
2008/12/2,20.6,21.3,22.8,17.3,28,34.5,10093,5178,9595,11092,19053,12336
2008/11/29,20.6,21.3,22.8,17.3,28,34.5,10093,5178,15397,16717,19053,12336
2008/11/22,20.7,21.4,22.9,17.4,28,34.5,10193,5278,15397,16717,19053,12336
2008/11/20,21.7,22.4,23.9,18.5,28,34.5,11293,6378,15397,16717,19053,12336
2008/11/15,21.7,22.4,23.9,18.5,28,36.5,11293,6378,15397,16717,19053,12336
2008/11/13,23,23.7,25.2,19.9,28,36.5,12693,7778,15397,16717,19053,12336
2008/11/8,23,23.7,25.2,19.9,28,37.5,12693,7778,15397,16717,19053,12336
2008/11/2,23,23.7,25.2,20,28,37.5,12793,7878,15397,16717,19053,12336
2008/11/1,23,23.7,25.2,20,28,37.5,12793,7878,19913,20976,19053,12336
2008/10/30,23.8,24.5,26,20.8,28,37.5,13593,8678,19913,20976,19053,12336
2008/10/25,23.8,24.5,26,20.8,28,38.5,13593,8678,19913,20976,19053,12336
2008/10/23,25.2,25.9,27.4,22.3,28,38.5,15093,10178,19913,20976,19053,12336
2008/10/18,25.2,25.9,27.4,22.3,28,40.5,15093,10178,19913,20976,19053,12336
2008/10/16,27.2,27.9,29.4,24.5,28,40.5,17293,12378,19913,20976,19053,12336
2008/10/11,27.2,27.9,29.4,24.5,28,41.5,17293,12378,19913,20976,19053,12336
2008/10/9,29.5,30.2,31.7,27,28,41.5,19793,14878,19913,20976,19053,12336
2008/10/4,29.5,30.2,31.7,27,28,43.5,19793,14878,19913,20976,19053,12336
2008/10/2,30.1,30.8,32.3,27.7,28,43.5,20493,15578,19913,20976,19053,12336
2008/9/27,30.1,30.8,32.3,27.7,28,45.5,20493,15578,20913,22333,19053,12336
2008/9/25,29,29.7,31.2,26.4,28,45.5,19193,14278,20913,22333,19053,12336
2008/9/20,29,29.7,31.2,26.4,28,45,19193,14278,20913,22333,19053,12336
2008/9/18,30.6,31.3,32.8,28.2,28,45,20993,16078,20913,22333,19053,12336
2008/9/13,30.6,31.3,32.8,28.2,28,47,20993,16078,20913,22333,19053,12336
2008/9/11,31.9,32.6,34.1,29.6,28,47,22393,17478,20913,22333,19053,12336
2008/9/6,31.9,32.6,34.1,29.6,28,48,22393,17478,20913,22333,19053,12336
2008/9/4,32.8,33.5,35,30.6,28,48,23393,18478,20913,22333,19053,12336
2008/8/30,32.8,33.5,35,30.6,28,50,23393,18478,20913,22333,19053,12336
2008/8/23,32.3,33,34.5,30.1,28,50,22893,17978,20913,22333,19053,12336
2008/8/21,32.5,33.2,34.7,30.3,28,50,23093,18178,20913,22333,19053,12336
2008/8/16,32.5,33.2,34.7,30.3,28,51,23093,18178,20913,22333,19053,12336
2008/8/14,33.4,34.1,35.6,31.3,28,51,24093,19178,20913,22333,19053,12336
2008/8/9,33.4,34.1,35.6,31.3,28,52.5,24093,19178,20913,22333,19053,12336
2008/8/8,35.4,36.1,37.6,33.5,28,52.5,26293,21378,20913,22333,19053,12336
2008/8/7,35.4,36.1,37.6,33.5,28,52.5,26293,21378,19413,20483,19053,12336
2008/7/31,35.4,36.1,37.6,33.5,28,53.7,26293,21378,19413,20483,19053,12336
2008/7/24,35.4,36.1,37.6,33.5,28,54.7,26293,21378,19413,20483,19053,12336
2008/7/3,35.4,36.1,37.6,33.5,28,55.7,26293,21378,19413,20483,19053,12336
2008/7/2,35.4,36.1,37.6,33.5,28,54.5,26293,21378,19413,20483,19053,12336
2008/6/12,33.9,34.6,36.1,31.9,28,54.5,24693,19778,18208,18928,17848,12336
2008/6/5,33.9,34.6,36.1,31.9,28,53.5,24693,19778,18208,18928,17848,12336
2008/5/29,33.9,34.6,36.1,31.9,28,55,24693,19778,18208,18928,17848,12336
2008/5/28,33.9,34.6,36.1,31.9,28,52.5,24693,19778,18208,18928,17848,12336
2008/5/22,30,30.7,32.2,27.5,28,52.5,20293,15378,14708,15158,14348,12336
2008/5/15,30,30.7,32.2,27.5,28,51,20293,15378,14708,15158,14348,12336
2008/5/8,30,30.7,32.2,27.5,28,46.5,20293,15378,14708,15158,14348,12336
2008/4/24,30,30.7,32.2,27.5,28,46,20293,15378,14708,15158,14348,12336
2008/4/17,30,30.7,32.2,27.5,28,45,20293,15378,14708,15158,14348,12336
2008/4/10,30,30.7,32.2,27.5,28,44.5,20293,15378,14708,15158,14348,12336
2008/3/27,30,30.7,32.2,27.5,28,42,20293,15378,14708,15158,14348,12336
2008/3/20,30,30.7,32.2,27.5,28,44,20293,15378,14708,15158,14348,12336
2008/3/13,30,30.7,32.2,27.5,28,43,20293,15378,14708,15158,14348,12336
2008/3/6,30,30.7,32.2,27.5,28,41,20293,15378,14708,15158,14348,12336
2008/2/21,30,30.7,32.2,27.5,28,40,20293,15378,14708,15158,14348,12336
2008/1/31,30,30.7,32.2,27.5,28,38.5,20293,15378,14708,15158,14348,12336
2008/1/24,30,30.7,32.2,27.5,28,38,20293,15378,14708,15158,14348,12336
2008/1/17,30,30.7,32.2,27.5,28,39,20293,15378,14708,15158,14348,12336
2008/1/3,30,30.7,32.2,27.5,28,40,20293,15378,14708,15158,14348,12336
2007/12/6,30,30.7,32.2,27.5,28,39,20293,15378,14708,15158,14348,12336
2007/11/29,30,30.7,32.2,27.5,28,40.5,20293,15378,14708,15158,14348,12336
2007/11/8,30,30.7,32.2,27.5,28,39.5,20293,15378,14708,15158,14348,12336
2007/11/2,30,30.7,32.2,27.5,28,37.5,20293,15378,14708,15158,14348,12336
2007/11/1,29.1,29.8,31.3,26.6,28,37.5,19393,14696,14708,15158,14348,12336
2007/10/18,29.1,29.8,31.3,26.6,28,36.5,19393,14696,14708,15158,14348,12336
2007/10/2,29.1,29.8,31.3,26.6,28,35.5,19393,14696,14708,15158,14348,12336
2007/9/20,27.8,28.5,30,25.2,28,35.5,17993,13635,14708,15158,14348,12336
2007/9/13,27.8,28.5,30,25.2,28,34.5,17993,13635,14708,15158,14348,12336
2007/9/2,27.8,28.5,30,25.2,28,33.5,17993,13635,14708,15158,14348,12336
2007/8/15,28.4,29.1,30.6,25.9,28,33.5,18693,14165,14029,14479,13669,12336
2007/8/9,29.1,29.8,31.3,26.6,28,33.5,19393,14695,14029,14479,13669,12336
2007/7/25,29.1,29.8,31.3,26.6,28,34,19393,14695,14029,14479,13669,12336
2007/7/18,29,29.7,31.2,26.4,28,34,19193,14543,14029,14479,13669,12336
2007/7/12,28.6,29.3,30.8,26,28,34,18793,14240,14029,14479,13669,12336
2007/7/11,28.6,29.3,30.8,26,28,33.5,18793,14240,14029,14479,13669,12336
2007/7/4,28.3,29,30.5,25.8,28,33.5,18593,14088,14029,14479,13669,12336
2007/7/3,27.9,28.6,30.1,25.3,28,33.5,18093,13709,14029,14479,13669,12336
2007/6/21,27.9,28.6,30.1,25.3,28,33.5,18093,13709,13508,13958,13148,12336
2007/6/20,27.9,28.6,30.1,25.3,28,33,18093,13709,13508,13958,13148,12336
2007/6/13,27.3,28,29.5,24.6,28,33,17393,13179,13508,13958,13148,12336
2007/6/6,27.3,28,29.5,24.7,28,33,17493,13255,13508,13958,13148,12336
2007/5/30,27.1,27.8,29.3,24.4,28,33,17193,13028,13508,13958,13148,12336
2007/5/24,27.4,28.1,29.6,24.7,28,33,17493,13255,13508,13958,13148,12336
2007/5/23,27.4,28.1,29.6,24.7,28,32.5,17493,13255,13508,13958,13148,12336
2007/5/17,26.6,27.3,28.8,23.8,28,32.5,16593,12573,13508,13958,13148,12336
2007/5/16,26.6,27.3,28.8,23.8,28,33,16593,12573,13508,13958,13148,12336
2007/5/9,26.3,27,28.5,23.6,28,33,16393,12421,13508,13958,13148,12336
2007/5/3,27.3,28,29.5,24.6,28,33,17393,13179,13508,13958,13148,12336
2007/5/2,27.3,28,29.5,24.6,28,32.5,17393,13179,13508,13958,13148,12336
2007/4/25,27.3,28,29.5,24.6,28,32.5,17393,13179,12600,13050,12240,12336
2007/4/18,26.8,27.5,29,24,28,32.5,16793,12724,12600,13050,12240,12336
2007/4/11,26.3,27,28.5,23.6,28,32.5,16393,12421,12600,13050,12240,12336
2007/4/4,27.3,28,29.5,24.6,28,32.5,17393,13179,12600,13050,12240,12336
2007/4/3,26.9,27.6,29.1,23.9,28,32.5,16693,12649,12600,13050,12240,12336
2007/3/28,26.9,27.6,29.1,23.9,28,31.5,16693,12649,12100,12550,11740,12336
2007/3/21,25.6,26.3,27.8,22.4,28,31.5,15193,11512,12100,12550,11740,12336
2007/3/14,26.1,26.8,28.3,23,28,31.5,15793,11967,12100,12550,11740,12336
2007/3/13,26.3,27,28.5,23.2,28,31.5,15993,12119,12100,12550,11740,12336
2007/3/7,26.3,27,28.5,23.2,28,31,15993,12119,12100,12550,11740,12336
2007/3/4,26.6,27.3,28.8,23.5,28,31,16293,12346,12100,12550,11740,12336
2007/3/2,26.6,27.3,28.8,23.5,28,31,16293,12346,12100,12550,11740,12336
2007/3/1,26.6,27.3,28.8,23.5,28,31,16293,12346,12171,12621,11811,12336
2007/2/28,26.6,27.3,28.8,23.5,28,30.5,16293,12346,12171,12621,11811,12336
2007/2/14,25.8,26.5,28,22.7,28,30.5,15493,11740,12171,12621,11811,12336
2007/2/7,26,26.7,28.2,22.9,28,30.5,15693,11892,12171,12621,11811,12336
2007/2/5,25,25.7,27.2,21.8,28,30.5,14593,11058,12171,12621,11811,12336
2007/2/2,25,25.7,27.2,21.8,28,30,14593,11058,12171,12621,11811,12336
2007/1/31,25,25.7,27.2,21.8,28,30,14593,11058,12450,12900,12090,12615
2007/1/24,24.4,25.1,26.6,21.1,28,30,13893,10528,12450,12900,12090,12615
2007/1/17,24.8,25.5,27,21.6,28,30,14393,10907,12450,12900,12090,12615
2007/1/16,25.4,26.1,27.6,22.3,28,30,15093,11437,12450,12900,12090,12615
2007/1/10,25.4,26.1,27.6,22.3,28,31,15093,11437,12450,12900,12090,12615
2007/1/4,26.5,27.2,28.7,23.4,28,31,16193,12271,12450,12900,12090,12615
2007/1/3,26.5,27.2,28.7,23.4,28,31.5,16193,12271,12450,12900,12090,12615
2007/1/1,26.9,27.6,29.1,23.7,28,31.5,16493,12498,12450,12900,12090,12615
2006/12/27,26.9,27.6,29.1,23.7,28,31.5,16493,12498,12450,12900,12090,12615
2006/12/20,27,27.7,29.2,23.7,28,31.5,16493,12498,12450,12900,12090,12615
2006/12/13,26.7,27.4,28.9,23.5,28,31.5,16293,12346,12450,12900,12090,12615
2006/12/12,27,27.7,29.2,23.8,28,31.5,16593,12573,12450,12900,12090,12615
2006/12/6,27,27.7,29.2,23.8,28,31.2,16593,12573,12450,12900,12090,12615
2006/12/1,26.5,27.2,28.7,23.3,28,31.2,16093,12194,12450,12900,12090,12615
2006/11/29,26.5,27.2,28.7,23.3,28,31,16093,12194,12450,12900,12090,12615
2006/11/22,25.4,26.1,27.6,22.1,28,31,14893,11285,12450,12900,12090,12615
2006/11/15,26,26.7,28.2,22.7,28,31,15493,11739,12450,12900,12090,12615
2006/11/8,26.3,27,28.5,23.1,28,31,15893,12042,12450,12900,12090,12615
2006/11/1,25.9,26.6,28.1,22.6,28,31,15393,11663,12450,12900,12090,12615
2006/10/25,25.6,26.3,27.8,22.3,28,32,15093,11436,12450,12900,12090,12615
2006/10/11,26.3,27,28.5,23.1,28,32,15893,12042,12450,12900,12090,12615
2006/9/29,26.5,27.2,28.7,23.3,28,32,16093,12194,12450,12900,12090,12615
2006/9/27,26.5,27.2,28.7,23.3,28,32,16993,12876,12450,12900,12090,12615
2006/9/26,26.5,27.2,28.7,23.3,28,33.5,16993,12876,12450,12900,12090,12615
2006/9/19,27.4,28.1,29.6,24.2,28,33.5,16993,12876,12450,12900,12090,12615
2006/9/14,27.4,28.1,29.6,24.2,28,35,16993,12876,12450,12900,12090,12615
2006/8/13,27.9,28.6,30.1,24.5,28,35,17293,13103,12450,12900,12090,12615
2006/8/9,27.9,28.6,30.1,24.5,28,35,17293,13103,12450,12900,12090,12615
,27.9,28.6,30.1,24.5,28,33.5,17293,13103,12450,12900,12090,12615
2006/6/5,26.9,27.6,29.1,23.5,28,33.5,16293,12345,10450,10900,10090,10615
2006/4/25,26.9,27.6,29.1,23.5,28,34.5,16293,12345,10450,10900,10090,10615
2006/4/19,26.9,27.6,29.1,23.5,28,33,16293,12345,10450,10900,10090,10615
2006/4/13,24.9,25.6,27.1,21.5,26,33,14293,10830,9710,10160,9350,9875
2006/4/6,24.9,25.6,27.1,21.5,26,32,14293,10830,9710,10160,9350,9875
2006/3/9,24.9,25.6,27.1,21.5,26,31,14293,10830,9710,10160,9350,9875
,24.9,25.6,27.1,21.5,26,30.3,14293,10830,9710,10160,9350,9875
2005/12/16,23.9,24.6,26.1,20.5,25,30.3,13626,10325,9250,9700,8890,9415
2005/12/1,23.9,24.6,26.1,20.5,25,28.8,13626,10325,9250,9700,8890,9415
,23.9,24.6,26.1,20.5,25,30.8,13626,10325,9250,9700,8890,9415
2005/10/6,24.7,25.4,26.9,20.5,25.8,30.8,13626,10325,9250,9700,8890,9415
2005/9/1,24.7,25.4,26.9,20.5,25.8,28.1,13626,10325,9250,9700,8890,9415
2005/8/15,24.7,25.4,26.9,20.5,25.8,26.1,13626,10325,9250,9700,8890,9415
,24.7,25.4,26.9,20.5,25.8,25.1,13626,10325,9250,9700,8890,9415
2005/8/1,23.2,23.9,25.4,19,24.3,25.1,12126,9188,8650,9100,8290,8815
2005/6/15,23.2,23.9,25.4,19,24.3,24.8,12126,9188,8650,9100,8290,8815
2005/5/31,23.2,23.9,25.4,19,24.3,24,12126,9188,8650,9100,8290,8815
2005/5/17,23.2,23.9,25.4,19,24.3,24.5,12126,9188,8650,9100,8290,8815
2005/4/8,23.2,23.9,25.4,19,24.3,24.8,12126,9188,8650,9100,8290,8815
2005/3/15,23.2,23.9,25.4,19,24.3,23.8,12126,9188,8650,9100,8290,8815
2005/3/14,23.2,23.9,25.4,19,24.3,23.8,12126,9431,8650,9100,8290,8815
,23.2,23.9,25.4,19,24.3,22.5,12126,9431,8650,9100,8290,8815
2005/3/3,22.2,22.9,24.4,18,23.3,22.5,11126,8431,8350,8800,7990,8515
2005/2/21,22.2,22.9,24.4,18,23.3,21.8,11126,8431,8350,8800,7990,8515
2005/1/21,22.2,22.9,24.4,18,23.3,22.2,11126,8431,8350,8800,7990,8515
2005/1/14,22.2,22.9,24.4,18,23.3,22.5,11126,8431,8350,8800,7990,8515
,22.2,22.9,24.4,18,23.3,23,11126,8431,8350,8800,7990,8515
2005/1/8,22.2,22.9,24.4,18,23.3,23,11626,8931,8350,8800,7990,8515
2005/1/6,22.2,22.9,24.4,18,23.3,23,11876,9181,8350,8800,7990,8515
,22.2,22.9,24.4,18,23.3,23,11876,9181,8550,9000,8190,8715
2004/12/15,22.5,23.2,24.7,18,23.6,23,11876,9181,8550,9000,8190,8715
2004/12/8,22.5,23.2,24.7,18,23.6,23.7,11876,9181,8550,9000,8190,8715
2004/11/11,22.5,23.2,24.7,18,23.6,24.3,11876,9181,8550,9000,8190,8715
2004/10/6,22.5,23.2,24.7,18,23.6,23.8,11876,9181,8550,9000,8190,8715
2004/9/23,22.5,23.2,24.7,18,23.6,23,11876,9181,8550,9000,8190,8715
2004/9/22,22.5,23.2,24.7,18,23.6,22.5,11876,9181,8550,9000,8190,8715
2004/9/16,21.9,22.6,24.1,17,23,22.5,10876,8734,8350,8800,7990,8515
2004/9/2,21.9,22.6,24.1,17,23,22.2,10876,8734,8350,8800,7990,8515
2004/8/23,21.9,22.6,24.1,17,23,22.7,10876,8734,8350,8800,7990,8515
2004/8/10,21.9,22.6,24.1,17,23,22.2,10876,8734,8350,8800,7990,8515
2004/8/3,21.9,22.6,24.1,17,23,21.7,10876,8734,8350,8800,7990,8515
2004/7/23,21.9,22.6,24.1,17,23,21.2,10376,8234,8350,8800,7990,8515
2004/7/16,21.9,22.6,24.1,17,23,21.2,9876,7734,8350,8800,7990,8515
2004/7/15,21.5,22.2,23.7,16.5,22.6,21.2,9876,7734,8350,8800,7990,8515
2004/7/14,21.5,22.2,23.7,16.5,22.6,21.2,9876,7734,8150,8600,7790,8315
2004/7/13,21.5,22.2,23.7,16.5,22.6,20.4,9876,7734,8150,8600,7790,8315
2004/6/8,21.5,22.2,23.7,16.5,22.6,20.4,9576,7434,8150,8600,7790,8315
2004/5/17,21.5,22.2,23.7,16.5,22.6,19.7,9576,7434,8150,8600,7790,8315
2004/3/25,21.5,22.2,23.7,16.5,22.6,19.1,9576,7434,8150,8600,7790,8315
2004/2/7,20.9,21.6,23.1,15.9,22,19.1,9426,7284,7950,8400,7590,8115
2004/1/17,20.9,21.6,23.1,15.9,22,19.1,9426,7284,7750,8200,7390,7915
2004/1/16,20.9,21.6,23.1,15.9,22,19.1,8991,6849,7750,8200,7390,7915
2004/1/9,20.1,20.8,22.3,15.1,21.2,18.3,8991,6849,7750,8200,7390,7915
2004/1/8,20.1,20.8,22.3,15.1,21.2,18.3,8696,6554,7750,8200,7390,7915
2004/1/7,20.1,20.8,22.3,15.1,21.2,17.5,8696,6554,7750,8200,7390,7915
2003/12/26,19.6,20.3,21.8,14.9,20.7,17.5,8696,6554,7750,8200,7390,7915
2003/12/19,19.6,20.3,21.8,14.9,20.7,17.5,8401,6259,7750,8200,7390,7915
2003/12/17,19.6,20.3,21.8,14.9,20.7,17,8401,6259,7750,8200,7390,7915
2003/12/11,19.1,19.8,21.3,14.6,20.2,17,8401,6259,7750,8200,7390,7915
2003/12/5,19.1,19.8,21.3,14.6,20.2,16.7,8401,6259,7750,8200,7390,7915
2003/11/14,19.1,19.8,21.3,14.6,20.2,16.7,8106,5964,7750,8200,7390,7915
2003/11/1,19.1,19.8,21.3,14.6,20.2,16.1,8106,5964,7750,8200,7390,7915
2003/10/3,19.6,20.3,21.8,14.8,20.7,16.1,8106,5964,7750,8200,7390,7915
2003/9/29,19.6,20.3,21.8,14.8,20.7,16.1,8106,5964,7850,8300,7490,8015
2003/9/20,19.6,20.3,21.8,14.8,20.7,16.5,8106,5964,7850,8300,7490,8015
2003/8/16,20.1,20.8,22.3,15,21.2,16.5,8106,5964,8050,8500,7690,8215
2003/8/15,20.1,20.8,22.3,15,21.2,16.5,7811,5669,8050,8500,7690,8215
2003/8/9,20.1,20.8,22.3,15,21.2,16.4,7811,5669,8050,8500,7690,8215
2003/7/31,19.1,19.8,21.3,14.2,20.2,16.4,7811,5669,8050,8500,7690,8215
2003/7/10,19.1,19.8,21.3,14.2,20.2,16.4,7811,5669,8350,8800,7990,8515
2003/7/8,19.1,19.8,21.3,14.2,20.2,16.4,7811,5669,7850,8300,7490,8015
2003/7/7,19.1,19.8,21.3,15.4,20.2,16.4,8960,6474,7850,8300,7490,8015
2003/5/10,19.1,19.8,21.3,15.4,20.2,17.4,8960,6474,7850,8300,7490,8015
2003/4/19,19.1,19.8,21.3,15.4,20.2,17.4,9223,6474,7850,8300,7490,8015
2003/4/15,19.1,19.8,21.3,15.4,20.2,17.4,9223,6474,8250,8700,7890,8415
,19.1,19.8,21.3,15.4,20.2,18.2,9223,6474,8250,8700,7890,8415
2003/4/9,19.9,20.6,21.9,16,21,18.2,9223,6474,8250,8700,7890,8415
2003/4/4,19.9,20.6,21.9,16,21,18.2,9807,6474,8250,8700,7890,8415
2003/3/25,20.9,21.6,22.9,16.5,22,19.4,9807,6474,8850,9300,8390,8915
2003/3/12,20.9,21.6,22.9,16.5,22,19.4,10111,6474,8850,9300,8390,8915
2003/2/25,20.9,21.6,22.9,16.5,22,18.2,10111,6474,8850,9300,8390,8915
2003/2/22,20.9,21.6,22.9,16.5,22,18.2,10111,6474,8250,8700,7790,8315
2003/2/20,20.1,20.8,22.1,15.8,21.2,18.2,10111,6474,8250,8700,7790,8315
2003/2/12,20.1,20.8,22.1,15.8,21.2,17.6,10111,6474,8250,8700,7790,8315
2003/2/8,20.1,20.8,22.1,15.8,21.2,17.6,9613,6155,8250,8700,7790,8315
2003/1/23,20.1,20.8,22.1,15.8,21.2,17,10011,6410,8250,8700,7790,8315
2003/1/10,20.1,20.8,22.1,15.8,21.2,16.5,10011,6410,8250,8700,7790,8315
2003/1/9,20.1,20.8,22.1,15.8,21.2,16.1,10011,6410,8250,8700,7790,8315
2002/12/28,19.6,20.3,21.6,15.6,20.7,16.1,9821,6288,8050,8502,7594,8115
2002/10/26,19.3,20,21.3,15.4,20.4,16.1,9630,6166,8050,8502,7594,8115
2002/10/2,18.5,19.6,20.9,14.4,19.6,16.1,8678,5557,7850,8302,7394,7915
2002/9/27,18.5,19.6,20.9,14.4,19.6,15.5,8678,5557,7850,8302,7394,7915
2002/9/20,18.1,19.2,20.5,13.8,19.2,15.5,8107,5191,7850,8302,7394,7915
2002/8/23,18.1,19.2,20.5,13.8,19.2,15.5,8107,5191,7400,8002,6894,7615
2002/8/20,18.1,19.2,20.5,13.8,19.2,15,8107,5191,7400,8002,6894,7615
2002/7/2,17.1,18.2,19.5,13.3,18.2,15.6,7616,4877,7220,7822,6714,7435
2002/6/1,17.1,18.2,19.5,13.3,18.2,15.6,7616,4877,6820,7695,6414,7435
2002/4/10,18.1,19.2,20.5,13.8,18.6,15.6,7916,5069,6820,7695,6414,7435
2001/12/15,17.1,18.2,19.4,13.3,17.4,15.6,7345,4703,6620,7495,6214,7235
2001/12/8,17.1,18.2,19.4,13.3,17.4,15.6,7345,4703,6820,7695,6314,7335
2001/11/17,18.1,19.2,20.4,13.8,18.4,15.6,8011,5129,6820,7695,6314,7335
2001/11/8,18.4,19.5,20.7,14.1,18.4,15.6,8106,5190,6820,7695,6314,7335
2001/7/11,18.4,19.5,20.7,14.1,18.4,15.6,8106,5190,7140,8056,6610,7679
2001/7/4,18.4,19.5,20.7,14.1,18.4,15.6,8106,5190,7296,8232,6767,7861
2001/6/29,18.4,19.5,20.7,14.1,18.4,15.8,8106,5190,7296,8232,6767,7861
2001/5/15,18.9,20,21.2,14.3,18.9,15.8,8106,5190,7296,8232,6767,7861
2001/4/5,18.9,20,21.2,14.3,18.9,15.8,8106,5190,7052,8061,6521,7689
2001/4/3,19.2,20.2,21.2,14.6,19.2,15.8,8392,5373,7288,8316,6768,7952
2001/3/1,19.2,20.2,21.2,14.6,19.2,16.2,8392,5373,7288,8316,6768,7952
2001/2/20,19.2,20.2,21.2,14.6,19.2,16.2,8392,5373,7414,8404,6889,8037
2001/2/1,19.2,20.2,21.2,14.6,19.2,16.6,8392,5373,7414,8404,6889,8037
2000/11/3,19.2,20.2,21.2,14.6,19.2,16.6,8392,5373,7623,9217,7077,9004
2000/10/27,19.5,20.5,21.5,14.9,19.5,16.6,8678,5556,7623,9217,7077,9004
2000/10/20,19.2,20.2,21.2,14.7,19.2,16.2,8487,5434,7623,9217,7077,9004
2000/9/27,19.2,20.2,21.2,14.7,19.2,16.2,8487,5434,7235,8887,6690,8682
2000/9/21,19.6,20.6,21.6,14.9,19.6,16.2,8678,5556,7235,8887,6690,8682
2000/9/20,19.6,20.6,21.6,14.9,19.6,15.2,8678,5556,7235,8887,6690,8682
2000/9/14,18.3,19.3,20.3,14.3,18.3,15.2,8106,5190,7235,8887,6690,8682
2000/8/2,18.3,19.3,20.3,14.3,18.3,15.2,8106,5190,6791,8887,6287,8682
2000/6/21,18.6,19.6,20.6,14.5,18.6,15.6,8297,5312,6860,8977,6351,8770
2000/5/17,18.1,19.1,20.1,14.2,18.1,15.1,8011,5129,6773,8864,6271,8659
2000/3/29,18.1,19.1,20.1,14.2,18.1,15.1,8011,5129,6387,8487,5915,8291
2000/3/28,17.6,18.6,19.6,13.8,17.6,14.7,7630,4885,6387,8487,5915,8291
2000/2/16,17.6,18.6,19.6,13.8,17.6,14.7,7630,4885,5674,7536,5088,7126
2000/2/15,17.2,18.2,19.2,13.4,17.2,14.3,7249,4641,5674,7536,5088,7126
1999/12/8,17.2,18.2,19.2,13.4,17.2,14.3,7249,4641,5439,7223,4878,6830
1999/11/10,16.8,17.8,18.8,13,16.8,13.9,6868,4397,5045,6827,4484,6434
1999/9/1,16.4,17.4,18.4,12.7,16.4,13.5,6582,4195,4872,6615,4311,6223
1999/8/11,16.4,17.4,18.4,12.7,16.4,13.5,6582,4195,4872,6615,4311,6223
1999/7/14,16,17,18,12.4,16,13.1,6297,3997,4703,6407,4142,6014
1999/5/12,15.6,16.6,,12.1,15.6,12.8,6011,3806,4545,6207,3984,5814
1999/4/7,15.3,16.3,,11.8,15.3,12.5,5725,3628,4407,6020,3846,5627
1999/1/6,15,16,,11.5,15,12.2,5440,3451,4270,5834,3709,5441
